boundAngle,0.17182845,0.31369594,2.7332203,2.5956583,1.4983823,1.6281252,0.55975443,0.44876382
halfForwardBend,0.6833726,0.6429568,3.002537,2.9983492,1.4810598,1.6605325,3.1415927,3.1415927
halfForwardBend,0.68651366,0.7566045,3.0023465,3.0302584,1.4805522,1.6610409,3.0043244,3.019416
halfForwardBend,0.6799232,0.6404072,3.0027492,2.998317,1.4816161,1.6599765,3.1415927,3.1415927
halfForwardBend,0.6793852,0.64000887,3.0027814,2.998313,1.4817026,1.65989,3.1415927,3.1415927
halfForwardBend,0.6764667,0.73939574,3.0029655,3.1096303,1.4821713,1.6692084,3.1415927,3.1415927
halfForwardBend,0.67709845,0.63831294,3.0029259,2.9982967,1.4820701,1.6595225,3.1415927,3.1415927
halfForwardBend,0.67790526,0.7404399,3.0028753,3.1096435,1.4819405,1.6694643,3.1415927,3.1415927
halfForwardBend,0.67842674,0.74081826,3.0028405,3.109649,1.4818562,1.6695572,3.1415927,3.1415927
halfForwardBend,0.6777243,0.74030876,3.0028853,3.1096435,1.4819697,1.6694325,3.1415927,3.1415927
halfForwardBend,0.6783806,0.7407842,3.0028448,3.1096435,1.3578938,1.6695489,2.8783445,3.1415927
halfForwardBend,0.6803607,0.74221736,3.0027204,3.109662,1.4815453,1.6699024,3.1415927,3.1415927
halfForwardBend,0.6761475,0.63760704,3.0029845,2.9982886,1.4822221,1.6593701,3.1415927,3.1415927
halfForwardBend,0.67746514,0.63858515,3.0029025,2.9982996,1.3578361,1.6595817,3.0174174,3.0174174
halfForwardBend,0.679429,0.6400417,3.0027783,2.9983137,1.3579583,1.6598971,3.0178552,3.0178552
halfForwardBend,0.67840874,0.6392852,3.0028422,2.9983058,1.3578949,1.6597329,3.017629,3.017628
halfForwardBend,0.68201166,0.64195246,3.0026183,2.9983363,1.3581148,1.6603135,3.0184278,3.0184278
halfForwardBend,0.68222904,0.64211273,3.0026057,2.998337,1.3581275,1.6603479,3.0184758,3.0184758
halfForwardBend,0.68377924,0.6432574,3.0025113,2.9983523,1.3582184,1.6605983,3.018816,3.018816
halfForwardBend,0.6812653,0.64140064,3.0026634,2.998328,1.3580707,1.6601927,3.0182633,3.0182633
halfForwardBend,0.6822747,0.64214647,3.0026035,2.9983387,1.3581301,1.6603558,3.0184855,3.0184855
halfForwardBend,0.6814147,0.64151084,3.0026553,2.9983304,1.3580788,1.6602168,3.0182958,3.0182948
halfForwardBend,0.68007207,0.640518,3.0027387,2.9983196,1.3579978,1.6600008,3.0179987,3.0179987
halfForwardBend,0.67738515,0.92741066,3.0029078,3.0302536,1.3578315,1.3701415,3.0174,3.0297105
highLunge,3.0040555, NaN,2.8715334, NaN,2.2791252,2.436205,2.7923028,0.90735394
highLunge,3.0048292, NaN,2.872999, NaN,2.2827346,2.1878755,2.7918656,0.6969726
highLunge,3.1415927, NaN,2.8663216, NaN,2.5458825,2.3881907,2.6547115,0.7792343
highLunge,2.7282119, NaN,2.8677492, NaN,2.26986,2.263326,2.7934666,0.78308123
highLunge,2.73396, NaN,2.8715096, NaN,2.2790663,2.4361863,2.7198834,0.8876882
highLunge,3.1415927, NaN,2.8682258, NaN,2.5492678,2.1867504,2.582488,0.6851742
highLunge,3.1415927, NaN,3.1415927, NaN,2.5488577,2.3352604,2.5825684,0.77951866
highLunge,3.1415927, NaN,3.1415927, NaN,2.5510917,2.1869762,2.5821311,0.68767136
highLunge,3.1415927,2.5927923,3.1415927,2.8671925,2.5474288,2.1865306,2.5828533,0.68266803
highLunge,3.1415927, NaN,3.1415927, NaN,2.5461144,2.186377,2.5831177,0.680882
highLunge,2.7212768, NaN,2.8632152, NaN,2.3984423,2.1960602,2.5843098,0.7670393
highLunge,2.740918, NaN,2.8659632, NaN,2.4201996,2.186279,2.5832956,0.67970604
highLunge,2.7491302, NaN,2.8715427, NaN,2.4327846,2.1875136,2.5813515,0.69333506
highLunge,2.7423766, NaN,2.8669538, NaN,2.4224281,2.186481,2.582938,0.68209195
highLunge,2.6524937, NaN,2.7784774, NaN,2.4157465,2.1858962,2.5840242,0.6749717
highLunge,2.662733, NaN,2.7859268, NaN,2.4290366,2.187122,2.5819116,0.6892366
highLunge,2.667327, NaN,2.7892723, NaN,2.5156589,2.1877573,2.368268,0.69580305
highLunge,2.6653771, NaN,2.787852, NaN,2.513276,2.187481,2.3689115,0.69300187
highLunge,3.017416, NaN,2.8678026, NaN,2.5056458,2.186659,2.371017,0.68414617
highLunge,3.001548, NaN,2.8667912, NaN,2.4881196,2.1864471,2.371619,0.6816974
highLunge,3.0016775, NaN,2.8670344, NaN,2.4886463,2.1864967,2.3714743,0.6822839
highLunge,3.0011659, NaN,2.8660684, NaN,2.4865532,2.1862998,2.3720522,0.6799571
highLunge,3.0187721, NaN,2.8706777, NaN,2.5117264,2.1873064,2.3693333,0.69119024
highLunge,2.6551116, NaN,2.780381, NaN,2.4191356,2.1861844,2.583467,0.6785698
highLunge,2.6542535, NaN,2.779757, NaN,2.4180245,2.186088,2.5836484,0.6773879
highLunge,2.650588, NaN,2.777092, NaN,2.4132838,2.1856968,2.5844364,0.6723731
highLunge,2.656055, NaN,2.7810671, NaN,2.4203584,2.186293,2.5832691,0.6798752
highLunge,2.6608977, NaN,2.7845907, NaN,2.4266474,2.1868827,2.5822778,0.6866421
highLunge,2.66441, NaN,2.787148, NaN,2.5120974,2.3884578,2.3692315,0.768966
highLunge,3.0174828, NaN,2.8679457, NaN,2.505947,2.1866903,2.3709326,0.6844931
highLunge,3.0016916, NaN,2.8670623, NaN,2.4887078,2.1865041,2.3714573,0.6823542
highLunge,3.0030026, NaN,3.1415927, NaN,2.4940863,2.187043,2.3699942,0.68838906
highLunge,3.0021887, NaN,3.1415927, NaN,2.4907439,2.1867018,2.3708997,0.6846286
highLunge,3.0022757, NaN,3.1415927, NaN,2.4911015,2.186738,2.3708024,0.6850301
highLunge,3.002623, NaN,3.1415927, NaN,2.4925265,2.1868823,2.3704152,0.68663055
plank,1.8236508,2.8098142,3.1415927, nan,2.3461897,2.198537,2.9308236,2.530316
plank,1.2920947,2.9707675,2.7939978,1.3999711,2.5951347,2.397819,3.056557,2.7903488
plank,1.6560959,2.9722185,3.1415927,0.19575088,2.516943,2.402148,2.9819126,2.8300097
plank,1.3121189, NaN,2.7466714, NaN,2.465091,2.1460354,3.0060937,2.47622
plank,1.3567371, NaN,2.79146, NaN,2.465819,2.1466126,3.006193,2.47641
plank,1.2916645, NaN,2.7936435, NaN,2.5300758,2.2557504,2.9307775,2.5302596
plank,1.294692, NaN,2.7961345, NaN,2.526086,2.2524977,2.9297323,2.528967
plank,1.3624185, NaN,2.7954571, NaN,2.4586246,2.140936,2.9905283,2.4745708
plank,1.3569379, NaN,2.791602, NaN,2.4655666,2.2584107,2.9915998,2.5313303
plank,1.7400753,1.1307522,3.1415927,2.6527545,2.4332168,2.098445,3.0063026,2.4766173
plank,1.7402319,1.1393118,3.1415927,2.6531444,2.432646,2.2861767,3.0062284,2.6728065
plank,1.3540672,1.3306433,2.7895734,2.9014397,2.4691756,2.1492848,3.0066583,2.4772954
plank,1.6566656,1.3126647,3.1415927,1.999419,2.5789735,2.198798,3.0712836,2.5304077
plank,1.741107,1.1417844,3.1415927,2.2273822,2.294983,2.2832522,2.7965717,2.6717932
plank,1.6561284,0.36607704,3.1415927,2.510913,2.4561362,2.2861638,2.8711414,2.6728017
plank,1.2887584,0.29435194,2.7912467,2.553227,2.4732802,2.2588732,2.8711822,2.5315168
plank,1.7410241,1.3809252,3.1415927,1.9995443,2.2953074,2.2721136,2.7966616,2.6718884
plank,1.2890316,0.30781043,2.7914722,2.5777566,2.4729066,2.2699456,2.8710713,2.5313988
plank,1.3900889,0.3661593,2.7914066,2.5108676,2.432488,2.2860317,2.9317122,2.6727552
plank,1.6556762,0.39600217,3.1415927,2.532387,2.4590766,2.2778375,2.8719966,2.67384
plank,1.7387611, NaN,3.1415927, NaN,2.3042197,2.2911215,2.7991393,2.6745367
plank,1.353274,1.3302423,2.7890117,1.9796015,2.3362818,2.3467152,2.7988224,2.6741974
plank,1.3529229,0.34882772,2.7887633,2.5544167,2.4706075,2.3470972,3.0068552,2.674346
plank,1.3520933,1.1700832,2.7881746,2.6844661,2.3378787,2.2915893,2.7992916,2.6747007
plank,1.7385927,1.3475218,3.1415927,2.9183183,2.304885,2.348093,2.7993245,2.674736
plank,1.7395326,1.398957,3.1415927,2.9017162,2.301175,2.2772114,2.7982879,2.6736252
reverseWarrior,0.2281941,2.9750443,2.1644573,2.2294943,1.683946,2.803144,3.1415927,1.0048007
reverseWarrior,0.2276824,2.9760818,2.1735506,2.4545321,1.5849348,2.803491,2.9461708,1.0137727
reverseWarrior,0.34414282,2.9760818,2.8335047,2.454533,2.0184176,2.8034902,2.8180685,0.9906802
reverseWarrior,0.7973611,3.0895028,2.8318288,2.8033056,1.6892074,2.7512174,2.9992552,0.9861257
reverseWarrior,0.65499365,2.9755466,2.8318465,2.637262,2.0133374,2.8033078,2.817525,0.9861757
reverseWarrior,0.23292963,2.9758706,2.6697438,2.4544177,1.9649653,2.8034182,2.8178551,0.9889189
reverseWarrior,0.2283137,2.9747946,2.1622505,2.6362677,1.6812918,2.803066,3.1415927,1.002638
reverseWarrior,0.22813983,2.9751554,2.165436,2.454045,1.6851242,2.8031795,3.1415927,1.0057622
reverseWarrior,0.22810213,2.9752343,2.1661289,2.4540844,1.5758293,2.8032048,2.9457536,1.0064429
reverseWarrior,0.2279769,2.9754903,0.19420837,2.4542155,1.5785867,2.803289,2.9458785,1.008659
reverseWarrior,0.22801672,2.9754088,2.1676538,2.4541743,1.5776974,2.803262,2.9458373,1.0079447
reverseWarrior,0.39328748,2.9760184,2.7400854,2.4544978,1.5842642,2.803469,2.9461396,1.0132318
reverseWarrior,0.22779247,2.9758642,0.19375537,2.4544141,1.6926069,2.8034148,3.1415927,1.0118833
reverseWarrior,0.22760105,2.976244,0.19329453,2.4546225,1.6966064,2.8035486,3.1415927,1.0151643
reverseWarrior,2.3123953,2.9764943,1.8759803,2.4547644,2.022335,2.803639,2.9606514,1.0173262
reverseWarrior,0.34226865,2.9769866,2.8362868,2.455052,2.0269713,2.8038216,2.8190038,0.9983157
reverseWarrior,0.231812,2.9770396,2.674774,2.4550843,1.9761428,2.8038425,2.8190584,0.99876416
reverseWarrior,0.48621657,2.9761534,2.8337278,2.4545722,1.6956539,2.8035164,3.1415927,1.0143828
reverseWarrior,0.22729865,2.976838,2.5784602,2.4549642,1.8834755,2.8037658,2.818849,0.9970587
reverseWarrior,0.2276227,2.9762013,0.19334354,2.4545987,1.6961701,2.803533,3.1415927,1.0148057
reverseWarrior,0.34405234,2.976126,2.8336408,2.4545577,2.0188339,2.8035057,2.9603424,1.0141363
reverseWarrior,0.22770669,2.9760356,0.193546,2.4545069,1.6944201,2.803475,3.1415927,1.0133703
reverseWarrior,0.3449355,2.9756978,0.022461409,2.4543247,2.0147748,2.8033588,2.9599862,1.0104516
reverseWarrior,0.34518996,2.9755757,2.8319347,2.4542608,2.0136056,2.803318,2.9598846,1.0093933
reverseWarrior,0.22802542,2.9753916,0.19432908,2.454165,1.6876224,2.8032568,3.1415927,1.007803
reverseWarrior,0.34410977,2.9760973,2.8335533,2.6380012,2.0185678,2.8034964,2.8180842,0.99081373
seatedSpinalTwist,0.52469105,0.47317123,3.1178463,0.5898677,3.0358958,0.3279593, NaN, NaN
seatedSpinalTwist,0.52171165,0.47053757,3.1179824,0.58655876, NaN,0.5109391, NaN,0.073400944
seatedSpinalTwist,0.5245203,0.48070163,3.1178565,0.55677044,3.1141133,0.505435,1.2424687,0.022897715
seatedSpinalTwist,0.5248758,0.4810212,3.1178412,0.55714333,3.114096,0.59301496, NaN, NaN
seatedSpinalTwist,0.5277254,0.4835821,3.1177087,0.56013006,3.1139727,0.59531343, NaN, NaN
seatedSpinalTwist,0.52652645,0.48250508,3.1177638,0.5588732,3.1140265,0.50695467, NaN, NaN
seatedSpinalTwist,0.52443135,0.48062208,3.117859,0.5566782,3.1141133,0.5053681, NaN, NaN
seatedSpinalTwist,0.52278,0.47913635,3.1179318,0.55494606,3.114187,0.5913182,2.0198493,0.06433462
seatedSpinalTwist,0.47112373,0.41139457,3.1179621,0.494751,3.1415927,0.51126385,1.2439523,0.022858633
seatedSpinalTwist,0.4704675,0.4108236,3.1179924,0.49406278,3.1415927,0.51070505,1.2443984,0.022848198
seatedSpinalTwist,0.46969414,0.3258721,3.118038,0.4932503, NaN,0.46913508, NaN,0.1480247
seatedSpinalTwist,0.46997654,0.3260649,3.1180227,0.49354744, NaN,0.4693913, NaN,0.14806712
seatedSpinalTwist,0.52244455,0.38658327,3.1179495,0.5545947, NaN,0.4706885, NaN,0.14828876
seatedSpinalTwist,0.47249365,0.32777885,3.1178942,0.49619058,3.1412473,0.4716692,1.243018,0.14845327
seatedSpinalTwist,0.47172168,0.3272528,3.1179368,0.49538007, NaN,0.47097084, NaN,0.14833595
seatedSpinalTwist,0.52190465,0.4783503,3.1179771,0.5540291,3.1142263,0.5034486, NaN, NaN
seatedSpinalTwist,0.5205532,0.47713456,3.1180353,0.55261225, NaN,0.50241953, NaN, NaN
seatedSpinalTwist,0.5177361,0.4670221,3.1181648,0.54965574, NaN,0.50784427, NaN,0.022788115
seatedSpinalTwist,0.51689917,0.46628323,3.1182055,0.5487802, NaN,0.50719196, NaN,0.022772413
seatedSpinalTwist,0.51649666,0.4659275,3.1182208,0.5483583, NaN,0.43785873, NaN,0.047701377
seatedSpinalTwist,0.51559436,0.46512872,3.1182616,0.54741144, NaN,0.50617224, NaN,0.022754082
seatedSpinalTwist,0.51356596,0.46333432,3.1183565,0.5452835, NaN,0.5045836, NaN,0.073024474
seatedSpinalTwist,0.5167869,0.40716267,3.1415927,0.48964107,3.1144493,0.5071046, NaN, NaN
seatedSpinalTwist,0.5174824,0.4077132,3.1415927,0.49030575,3.1144164,0.50764716, NaN, NaN
seatedSpinalTwist,0.51721585,0.4075027,3.1415927,0.49005228,3.1144273,0.50744003, NaN, NaN
seatedSpinalTwist,0.5163126,0.40678772,3.1415927,0.4891883, NaN,0.5936017, NaN, NaN
seatedSpinalTwist,0.5124571,0.40373355,3.1412473,0.48550203, NaN,0.59037316, NaN, NaN
seatedSpinalTwist,0.51274073,0.4626051,3.1183925,0.5444188, NaN,0.5039371, NaN, NaN
seatedSpinalTwist,0.513639,0.46339926,3.1183538,0.5453609, NaN,0.50464165, NaN,0.022717377
seatedSpinalTwist,0.51473564,0.46436974,3.1183026,0.5465113, NaN,0.50550073, NaN,0.022735737
seatedSpinalTwist,0.5151463,0.46473217,3.1182873,0.54694116, NaN,0.50582165, NaN, NaN
seatedSpinalTwist,0.5146792,0.46431905,3.1183,0.54645145, NaN,0.5054568, NaN, NaN
seatedSpinalTwist,0.5121883,0.46211588,3.118418,0.5438389, NaN,0.50350344, NaN, NaN
seatedSpinalTwist,0.5172669,0.47417918,3.118185,0.5816219, NaN,0.5868278, NaN, NaN
seatedSpinalTwist,0.41361442,0.46957573,3.1180353,0.5526848,2.9421802,0.51009405, NaN, NaN
threeLegDownwardDog,2.622409,0.7331122,2.7610285,3.0302553,2.7301326,2.4978046,2.8687518,0.8292439
threeLegDownwardDog,0.11871702,0.73467076,3.0595965,3.0302575,0.06517742,2.4963002,3.0764153,0.8313172
threeLegDownwardDog,2.8964062,0.81156063,0.027022237,2.9752424,0.030963812,2.4963825,2.9799654,0.8204924
threeLegDownwardDog,2.871416,2.8920007,2.8714151,2.802512,0.10826198,3.1415927,0.8530205,1.1467226
threeLegDownwardDog,2.7568097,3.0316403,2.6485322,3.1415927,1.8491567,0.013522938,2.8940377,0.86506236
threeLegDownwardDog,2.867081,2.8670824,2.758066,2.814427,1.7496068,0.090176314,2.8035095,1.123885
threeLegDownwardDog,2.866352,2.8663514,2.8663535,2.8137012,0.11124082,0.09028017,0.78871375,1.1392707
threeLegDownwardDog, NaN,2.8662348, NaN,2.8135848, NaN,0.09029604,0.7896255,1.138256
threeLegDownwardDog,2.8657384,2.865738,2.8657393,2.8130949,1.8776284,0.090363435,2.9454734,1.1339238
threeLegDownwardDog,2.8663826,2.7238123,2.8663843,2.8137321,1.742171,0.08991914,2.8032486,0.97514296
threeLegDownwardDog,2.8666112,2.7240002,2.866613,2.813957,0.11108393,0.08995763,0.8758038,0.9770792
threeLegDownwardDog,2.8664756,2.8664746,2.866476,2.8138235,0.11116563,0.090264305,0.7877573,1.140337
threeLegDownwardDog,2.866405,3.051321,2.866406,3.1415927,0.111209676,0.09027223,0.7883087,1.1397222
threeLegDownwardDog,2.7552288,3.0512998,2.7552288,3.1411045,0.18503363,0.09029273,0.86311466,1.1385355
threeLegDownwardDog,2.8045108,3.0512338,2.6190536,3.1415927,0.1430027,0.09035881,1.0100994,1.1342506
threeLegDownwardDog,2.8047686,3.0511699,2.618874,2.9985323,0.14306,0.09042286,1.0142825,1.1298263
threeLegDownwardDog,2.643373,3.0511374,2.940235,2.9985068,0.29686198,0.0904552,0.8848023,1.069005
threeLegDownwardDog,2.9402475,3.051015,2.753241,2.9984074,0.14318536,0.09057784,1.0368849,1.0603656
threeLegDownwardDog,2.6403306,3.050932,2.7526362,2.9983487,0.29994485,0.09066018,0.9001238,1.054161
threeLegDownwardDog,2.2429097,3.0508883,3.0835693,2.9983234,0.50938946,0.09070428,0.7040314,1.107731
threeLegDownwardDog,2.9403238,3.0508595,2.7520409,2.8064587,0.14328891,0.09073454,1.0501164,1.0477183
threeLegDownwardDog,2.2373865,3.1412473,2.7516236,3.1411045,0.59575474,0.07479464,0.8045184,1.1178046
threeLegDownwardDog,2.2347004,3.1415927,2.7513103,3.1415927,0.5983246,0.074891895,0.8082132,1.1142251
threeLegDownwardDog,2.228888,3.1415927,2.7506635,3.1412473,0.60391945,0.07509396,0.81626505,1.106466
threeLegDownwardDog,2.5592227,3.1415927,2.7501361,3.1415927,0.30616266,2.9406512,0.85614765,1.3798931
threeLegDownwardDog,1.0230279,3.033566,0.5504801,2.99825,0.08630485,0.10802673,1.1093343,1.0085009
tree,0.5648426,0.31133464,0.5050026,0.5989778,3.0889177,2.2312803,3.0371215,1.6594177
tree,0.47388473,0.3132972,0.39921778,0.60026366,3.088577,2.2280319,3.0364542,1.6531115
tree,0.48087573,0.31783962,0.60315305,0.46100584,3.0877855,2.2206,3.03491,1.6386309
tree,0.48146984,0.31822562,0.60339427,0.6033936,3.0877168,2.2199733,3.03478,1.6374068
tree,0.48052758,0.31761315,0.6030126,0.603012,3.0878232,2.2209675,3.0349865,1.6393489
tree,0.4806815,0.31771332,0.60307467,0.4609194,3.0878065,2.2208047,3.0349536,1.6390313
tree,0.4798489,0.31717217,0.6027368,0.46054858,3.0879009,2.2216835,3.0351374,1.6407467
tree,0.47926328,0.316792,0.6024982,0.46028674,3.0879686,2.2223024,3.0352676,1.6419544
tree,0.47756773,0.31569055,0.45952535,0.45952547,3.088158,2.2241004,3.0356412,1.6454602
tree,0.47907233,0.31666818,0.60242045,0.46020165,3.0879886,2.2225044,3.0353086,1.6423485
tree,0.47930917,0.31682184,0.6025164,0.46030727,3.087963,2.2222543,3.0352564,1.6418605
tree,0.47930723,0.31682053,0.6025155,0.46030632,3.087962,2.2222562,3.035256,1.6418644
tree,0.47821757,0.31611207,0.45981848,0.60206914,3.0880845,2.2234108,3.035497,1.6441162
tree,0.47612742,0.31475446,0.45887393,0.60120404,3.0883234,2.2256336,3.0359595,1.6484464
tree,0.47456244,0.25326267,0.45816103,0.6110723,3.0884995,2.1348703,3.0363033,1.6517015
tree,0.47628865,0.31485918,0.45894673,0.60127103,3.0883043,2.2254627,3.0359244,1.6481136
tree,0.47975242,0.3171089,0.46050528,0.46050674,3.0879118,2.2217855,3.0351593,1.6409456
tree,0.4777193,0.315789,0.459594,0.459594,3.0881412,2.4248857,3.0356073,2.109097
tree,0.47632545,0.31488344,0.45896408,0.6012863,3.0883,2.4264061,3.0359137,2.1115232
tree,0.47907013,0.31666666,0.46020165,0.46020085,3.0879886,2.4234135,3.0353086,2.1067467
tree,0.47842538,0.31624874,0.4599125,0.45991114,3.0880609,2.424115,3.035451,2.107867
tree,0.4804021,0.31753165,0.46079516,0.60296166,3.0878365,2.1485856,3.0350146,1.6644773
tree,0.47951037,0.31695288,0.46039876,0.6025984,3.0879374,2.14948,3.035212,1.6661766
triangle,1.3511223,0.9306674,2.7608995,2.6065152,2.438275,0.89652103,2.9560695,1.1905904
triangle,1.352343,0.931133,2.761197,2.6071258,2.438304,0.89736193,2.956273,1.191785
triangle,1.1012813,0.9312342,2.2723494,2.3195891,2.3882236,0.8975458,3.1171486,1.159013
triangle,1.356182,0.9325894,2.4755692,2.3224745,2.4383988,0.90000457,3.117217,1.1624097
triangle,1.3038273,1.1781567,2.8495739,2.8543417,2.3882053,0.89847803,3.1171658,1.1603007
triangle,1.2924355,0.9272215,2.847628,2.6020043,2.3884056,0.8903274,3.1169543,1.149053
triangle,1.2900612,1.1753865,2.7581105,2.849879,2.3884597,0.88862866,3.116911,1.1467113
triangle,1.4281994,1.1761997,2.9820466,2.8511815,2.3883715,0.8914874,2.9548452,1.1834468
triangle,1.4303343,1.1766574,2.9823053,2.8519166,2.388328,0.8931051,3.1170318,1.1528838
triangle,1.2835921,1.1594774,2.4626462,2.8477569,2.3460243,1.0093322,3.0741892,1.2510923
triangle,1.4278154,1.1761183,2.9820008,2.85105,2.3883805,0.89119583,3.1169763,1.15025
triangle,1.433942,1.1774234,2.982745,2.8531535,2.3882606,0.89583987,3.1171,1.1566579
triangle,1.4346374,1.1775714,2.982827,2.8533926,2.3882484,0.8963677,3.117117,1.1573868
triangle,1.4395102,1.1785933,2.9834218,2.855054,2.3881762,0.9000641,3.1172097,1.1624919
triangle,1.4387629,1.1634932,2.9833295,2.8547993,2.388186,1.0248752,3.1172,1.272142
triangle,1.4391587,1.1785201,2.9833784,2.854935,2.3881812,0.8997981,3.1172073,1.1621234
triangle,1.4378433,1.1782451,2.983218,2.8544865,2.388199,0.8987989,3.117178,1.1607441
triangle,1.4319594,1.1770035,2.9825022,2.8524742,2.388296,0.8943365,3.1170635,1.1545833
triangle,1.430784,1.1619543,2.98236,2.8520708,2.3883185,1.0188138,3.1170416,1.263923
triangle,1.4334371,1.1624706,2.9826803,2.8529823,2.3882694,1.02083,3.1170926,1.2666554
triangle,1.4317158,1.1621355,2.982473,2.8523908,2.3883007,1.019521,3.1170588,1.2648817
triangle,1.428795,1.1615646,2.9821198,2.8513865,2.3883588,1.0173012,3.1169956,1.2618741
triangle,1.4276494,0.9128944,2.9819794,2.3119466,2.388384,1.0164313,3.1169713,1.2606959
triangle,1.4354879,1.1628653,2.9829326,2.8536818,2.3882341,1.0223866,3.1171317,1.2687665
triangle,1.4263308,1.16108,2.6018171,2.8505375,2.3884137,1.0154289,3.1169448,1.259339
triangle,1.4245515,1.1607268,2.6008315,2.8499222,2.3884563,1.0140768,3.1169133,1.2575086
triangle,1.428369,1.1614816,2.9820669,2.8512406,2.3883684,1.0169783,3.1169932,1.2614369
triangle,1.432603,1.1623075,2.9825828,2.8526945,2.3882842,1.020195,3.1170733,1.2657948
triangle,1.4309102,1.1619793,2.604349,2.852115,2.3883157,1.0189095,3.1170416,1.2640527
triangle,1.4251053,1.1608372,2.6011386,2.8501139,2.388443,1.0144974,3.1169255,1.2580781
